customer_id,name,age,salary,department,city,years_experience,satisfaction_score,signup_date,churn
d7543ec7-84b3-47dc-874f-2dbc54b7a003,Person_226,,51406,Marketing,Bangalore,27,1.5,2020-10-29,0
43b31fdd-7e87-4638-9d0b-022b0f598855,Person_227,26,148459,Support,Chennai,10,2.4,2022-06-13,1
f86fe62a-4a8e-4293-9905-cacae994f8c3,Person_228,44,102194,HR,Mumbai,9,7.6,2023-12-08,1
c76458ce-07a1-4f2b-9d1a-b76586b0d2b6,Person_229,33,145722,Support,Bangalore,3,2.3,2020-06-08,0
2d1c9240-a5ba-434e-b39a-17dcb71a4ed6,Person_230,27,112821,Marketing,Delhi,,7.2,2021-12-18,1
4d607901-2787-4d2e-97dd-6f99a4779a59,Person_231,,80004,HR,Delhi,11,1.9,2022-09-08,0
1753cef1-153a-4e5a-8c0d-744fe8a5bee9,Person_232,40,,Engineering,Chennai,28,7.6,2023-01-25,0
91d246c7-1c45-43cd-909a-93b34560effa,Person_233,23,110673,HR,Bangalore,10,2.7,2023-11-28,1
978ed380-e749-49a3-8488-909d59c9337f,Person_234,47,135081,Engineering,Mumbai,,8.4,2023-07-04,1
5cfd5ce5-a3d3-400b-bd93-999288192b39,Person_235,40,87071,Marketing,Delhi,28,1.8,2023-01-19,1
4ae96e4f-c62c-4034-a88e-965d27c1d44b,Person_236,50,82637,Sales,Mumbai,4,7.0,2020-06-24,1
602e6f53-d7e7-48ed-85cd-7f3955cd1ac6,Person_237,36,135204,Support,Delhi,21,5.3,2021-04-27,1
2e7424d6-f680-49b5-b2de-dd007f86d22e,Person_238,24,143024,Support,Hyderabad,30,2.6,2020-12-08,0
849ebdda-30d8-43d8-bdfd-1ce5cbc950bd,Person_239,49,132815,Support,Mumbai,23,1.6,2022-03-05,1
f385ace6-884c-42f2-b774-938b402bfb8f,Person_240,22,106665,HR,Chennai,4,6.2,2020-07-24,0
400a7eb3-27e5-4e81-9e6b-808f670933d8,Person_241,56,140067,HR,Delhi,15,,2021-07-18,1
63aaee65-d180-4aa1-ad26-79169fbb2cd8,Person_242,24,140206,Sales,Chennai,29,4.4,2021-11-22,1
d2a52c98-88e2-4ea9-ba93-41e18876db3e,Person_243,28,54878,HR,Mumbai,13,1.8,2022-06-23,0
92cb3b73-d608-429f-bc8d-9f637782095f,Person_244,55,132612,Sales,Chennai,16,8.0,2022-12-09,0
206503f5-d17f-4393-b6e3-cac462fae91b,Person_245,25,84827,Marketing,Bangalore,26,4.6,2020-09-10,0
d306f89f-7090-4b4f-bd75-6d31fc6f3f74,Person_246,52,70843,Marketing,Chennai,12,,2023-03-17,0
ead54204-6597-4b10-b85b-6a6feafc034f,Person_247,39,92276,,Chennai,4,6.4,2020-01-18,0
50fe791d-d76e-419e-9514-0eb3100d1bc8,Person_248,39,1292408,HR,Mumbai,9,8.4,2022-03-24,0
4e7cce02-f686-4cba-b1b9-4468db929dcf,Person_249,40,39169,Marketing,Mumbai,27,6.9,2023-08-27,1
61f86002-ea4f-4d58-8ead-e8124c628a9e,Person_250,25,130167,HR,Mumbai,23,,2022-10-15,1
79dac35d-12da-4ca1-9827-8b3545561189,Person_251,24,99978,Marketing,Bangalore,20,9.2,2023-10-07,1
323216e4-5d26-47b3-ba1d-6b891d9af0ae,Person_252,57,37793,Marketing,Hyderabad,5,9.1,2023-09-02,0
89a24df1-037f-4dc1-83c1-33fff447452e,Person_253,48,68426,Support,Mumbai,3,8.8,2023-04-10,0
ca091541-23ed-43a3-b3f0-82095e3d2460,Person_254,46,79146,Sales,Bangalore,10,6.1,2022-07-26,0
f764ecfd-62f9-45c9-9a37-a0b5d390e36a,Person_255,53,48176,Engineering,Chennai,6,2.5,2020-11-20,1
938c8528-fde6-496d-a463-c9ae60cf4a86,Person_256,49,77873,HR,Delhi,,7.6,2020-01-29,1
313701d9-ef29-468d-aeee-091e315ace73,Person_257,,,Sales,Mumbai,3,6.3,2020-12-08,0
5071c49e-4910-408a-bc52-8c3f6c70a2c8,Person_258,55,69280,Sales,Mumbai,15,2.7,2022-04-06,0
61e17fae-3cea-416a-bfd8-11d7794fa0ea,Person_259,23,47149,Engineering,Delhi,8,6.6,2023-05-01,0
14799958-23e6-4af1-807c-f14314dd1195,Person_260,,79627,Engineering,Hyderabad,22,7.3,2023-07-14,0
0494e5d2-d473-4146-932f-719b5d70b08d,Person_261,39,116845,Engineering,Hyderabad,3,8.1,2022-10-16,0
5a5ad957-0ded-4891-a27e-11a3090f3716,Person_262,34,993326,Engineering,Hyderabad,6,5.3,2021-04-25,0
cd3a43c7-1d2c-4923-909d-f0278d9cc3c0,Person_263,53,36807,Engineering,Chennai,20,9.9,2021-08-29,1
d4ff956b-d74d-4c1e-9ce2-f08e63c4ba85,Person_264,24,72214,Marketing,Delhi,3,9.0,2020-01-20,0
35dd4d17-2823-41ac-8d51-b0443acd0ee9,Person_265,50,60167,Engineering,Mumbai,5,4.6,2022-07-23,1
50aaa5b6-164b-4e52-bc2f-b78cb7ac47b3,Person_266,48,129452,Sales,Chennai,27,4.7,2023-04-24,1
16a4fdb0-1042-4633-8203-334eb5cac092,Person_267,46,105131,,Bangalore,15,4.7,2020-04-04,0
a78b8c3f-2ec1-4f2b-b2a3-4deb410d686b,Person_268,55,100582,Sales,Mumbai,22,1.9,2023-09-17,0
9d13c2ef-cfbd-4fd3-b34d-b581f6f9e141,Person_269,31,98183,Support,Chennai,,5.6,2022-08-19,1
679e36ee-ff77-4750-bb0d-f9ba8c1549d1,Person_270,37,61458,Sales,Hyderabad,12,1.7,2022-06-28,1
380b6779-5efa-4dc3-a882-43f8bed05da4,Person_271,53,27329,HR,Chennai,0,8.1,2023-06-21,1
c9299d44-1cdb-4c10-8fb4-6cbae2b7b81d,Person_272,51,72624,Sales,Delhi,24,5.3,2023-09-07,1
dbbab3a3-b556-416a-af19-3776c615e693,Person_273,36,,Marketing,Hyderabad,22,9.1,2022-10-05,0
3c1f200c-f543-4d40-9817-4da20a95d59b,Person_274,38,49581,HR,Bangalore,25,4.0,2022-04-28,0
e50dad4f-d8b4-4b9b-8970-8e89e658cf2f,Person_275,50,102242,Sales,Delhi,,6.0,2022-06-05,1
ecbe8192-fd91-429a-8316-0da20f2b190d,Person_276,59,131855,HR,Hyderabad,10,4.5,2023-06-01,0
700b9dce-2339-40ba-a83f-818987682419,Person_277,50,43111,Support,Mumbai,17,7.4,2023-02-07,0
0c6a5247-baf0-440a-8d84-16b11551e9b5,Person_278,44,42389,Sales,Hyderabad,20,2.0,2021-12-22,1
0576fd27-ba87-4725-95f9-8b7a5750f0b1,Person_279,56,136057,Engineering,Hyderabad,12,7.0,2021-02-13,1
5be420c7-55dd-490c-a374-441f234a2c59,Person_280,38,33130,Marketing,Bangalore,1,5.1,2023-06-15,0
1054e7e6-ef0d-4aeb-80fb-a709284005fb,Person_281,40,31157,HR,Delhi,21,6.0,2020-01-27,1
489b756e-e0df-470f-ac04-0af90f7bff40,Person_282,50,144470,Marketing,Hyderabad,19,7.5,2021-01-31,1
4db8c770-8014-449a-bceb-4a3123988aab,Person_283,33,40643,HR,Mumbai,4,8.6,2020-01-12,1
876802fa-78b4-46a1-bdb3-775cbefa5b67,Person_284,,103234,Support,Mumbai,18,1.7,2023-12-20,1
271f0658-9fb6-417a-9ceb-768d8b3dc44b,Person_285,54,96182,Engineering,Mumbai,6,4.0,2021-08-24,0
947fa988-4cd9-4749-bf76-2a77c0045569,Person_286,57,110105,,Mumbai,28,9.3,2021-05-14,0
d4a7da57-24e3-4f4e-bb82-df4d135fc868,Person_287,29,95809,Engineering,Hyderabad,11,5.6,2022-09-23,0
f9484895-8d41-4561-ab78-2a366f840cf4,Person_288,27,46940,Support,Hyderabad,,7.0,2021-03-12,1
a07a35da-f2e6-42f8-a81b-cc43360c2220,Person_289,49,148175,Sales,Chennai,10,,2020-05-30,0
64f9a343-cc67-4c52-86fe-fe3f64caf908,Person_290,36,78429,HR,Delhi,12,5.8,2023-08-06,0
b9973bee-b233-4f47-aac8-eb59d69c7bad,Person_291,26,90907,Marketing,Hyderabad,24,4.4,2023-09-15,0
040e29e8-6997-47cc-a1dd-bc235b989348,Person_292,718,136341,Sales,Mumbai,29,8.8,2023-08-19,1
8dfeafca-7a0e-4753-a56a-da3303582e85,Person_293,24,,Support,Hyderabad,9,7.7,2024-01-26,1
c9cf061e-2429-42de-81d1-88e1c2350da3,Person_294,31,53939,Marketing,Bangalore,21,8.7,2023-01-29,1
a44dfdb3-7949-4608-b748-43c2ceb9138c,Person_295,38,120104,Marketing,Mumbai,20,3.6,2020-05-22,0
13ad673a-c03e-409d-81ab-ea87c6922d73,Person_296,41,44974,Marketing,Mumbai,5,,2021-05-19,0
f969af83-ed67-461a-81ac-a32dabfafe20,Person_297,45,121072,HR,Delhi,24,6.0,2020-12-25,0
55dbe547-d32c-4906-8eec-5dc1dffa1d66,Person_298,56,121147,Engineering,Chennai,27,1.3,2023-04-06,1
8d49d21a-9799-48a7-a350-085c3fe07e66,Person_299,,142176,HR,Bangalore,7,6.3,2021-08-18,0
ffc351fe-2d85-4a3c-afab-fda353713231,Person_300,54,,Support,Bangalore,4,2.6,2023-03-04,0
39056a7c-9d89-4525-ac67-66aff6cbf250,Person_301,36,55375,Marketing,Bangalore,6,8.1,2022-03-05,1
3cb0c0c6-9276-49f5-ad0e-aceeef69b76f,Person_302,,38529,Support,Mumbai,8,6.1,2022-02-10,1
9fc6f7e1-4334-4354-b128-02591a3bee87,Person_303,55,143914,HR,Mumbai,11,5.3,2023-05-22,0
e3aabe1c-d57f-4016-ae1d-d9d4e5a74cf1,Person_304,26,61806,Sales,Bangalore,22,6.9,2022-04-29,1
ac811643-9d85-475a-9014-bb6bbcc5d46d,Person_305,35,109837,Engineering,Bangalore,18,2.2,2022-11-15,0
6ddea533-1148-4183-8247-a66dcf3bbc30,Person_306,33,78143,Support,Chennai,23,3.6,2020-06-24,0
25463c41-8aea-4fce-b230-c994c93da1b4,Person_307,32,78840,Support,Bangalore,16,7.5,2021-12-02,1
66a9663b-d559-4fa4-bb08-1f33d9bf304c,Person_308,30,51522,Support,Delhi,19,5.3,2023-06-13,0
48d739b0-a8db-43e5-b257-99a626b8211e,Person_309,27,42082,Support,Chennai,24,4.9,2022-05-11,1
cbbe5968-8195-4d5b-a3bb-127fc8556139,Person_310,52,74969,Support,Chennai,8,3.1,2020-06-20,1
32703e5c-0931-4beb-871d-3c0352d4ac8a,Person_311,22,128471,,Hyderabad,0,2.8,2021-10-08,1
2b6e48e8-1e37-4010-80c8-ad1748335d65,Person_312,38,95268,Marketing,Hyderabad,21,2.8,2023-02-04,1
05f37596-d94b-4d35-abcc-3f5a3bf7ca76,Person_313,41,126475,Sales,Chennai,14,9.5,2020-07-24,0
ee623477-ebcb-46f2-ad8e-185348962cf5,Person_314,25,108345,,Chennai,15,4.9,2020-05-11,1
9544d3e9-b391-4b54-8fd6-5e42a354cc9d,Person_315,,77513,Support,Mumbai,19,,2020-12-24,1
3e2b3556-54a9-47c1-b8fb-7be1039e8c3b,Person_316,55,29405,Support,Hyderabad,19,1.3,2021-05-04,0
b8bc175c-372d-41e1-a44d-27653990b171,Person_317,47,76792,Sales,Hyderabad,,9.3,2023-01-30,1
4d865874-e2c5-4f3d-8826-e353ec856313,Person_318,44,61242,Sales,Delhi,18,,2020-12-24,1
94521cb5-0795-4b94-ad02-fca391326dc3,Person_319,43,130243,Marketing,Hyderabad,18,5.0,2022-02-11,1
3fbd8fca-f775-4c39-bdc4-d0d1b71b2d00,Person_320,51,142509,Engineering,Delhi,2,8.1,2021-03-27,0
8bd69a0e-bf11-46d8-9418-a5ff3b530d2a,Person_321,56,,Sales,Mumbai,21,4.1,2023-02-09,0
9145dffc-f677-44d5-997c-abf08c46510b,Person_322,39,122800,Sales,Delhi,7,8.9,2021-02-27,0
d8aecf22-3180-45ce-a239-e4b5779982ca,Person_323,31,40712,HR,Hyderabad,,9.6,2022-09-14,1
cdb94638-ff76-4b15-a6a7-81005a472987,Person_324,58,89330,Support,Mumbai,24,1.5,2022-05-16,1
41ff110a-e0f3-4b82-bf06-e631f3ea184c,Person_325,33,40776,HR,Mumbai,0,4.4,2020-07-25,1
6a07054c-e446-437d-9357-52fdf3553e99,Person_326,38,86780,Marketing,Mumbai,13,7.3,2022-02-01,1
587fb003-054a-428c-8c08-b27732bfd0e6,Person_327,581,114916,Engineering,Mumbai,17,4.4,2020-10-25,0
ed0f093f-10cd-4b4c-8a88-89c3be546840,Person_328,55,66383,Marketing,Mumbai,18,,2020-07-21,0
001453ba-fc45-4ee7-8af8-9be216b6950d,Person_329,28,68864,Marketing,Hyderabad,25,1.2,2020-09-05,1
a78bba00-f58d-4e68-ab9d-21e7688606ba,Person_330,58,95574,Marketing,Mumbai,16,7.6,2020-06-09,1
cec4e4fb-1dfb-4366-b6e8-d28f7f058972,Person_331,32,146709,Support,Hyderabad,29,2.5,2021-04-12,1
57fd1dee-d522-4e45-99de-5bacd6344f57,Person_332,47,83313,Marketing,Hyderabad,14,2.7,2020-02-17,0
ae500891-2691-4dff-968f-0577d9a23981,Person_333,27,77041,Engineering,Delhi,0,5.7,2020-06-19,0
665fa259-0314-4f9f-b464-bf4c9b9fdd7c,Person_334,46,57426,HR,Bangalore,26,1.3,2021-12-31,1
d93a42bd-34db-4fe5-ab33-691bdfbe5ea5,Person_335,39,42709,Support,Bangalore,14,6.7,2023-03-01,1
535fb68a-b5e8-40e4-b4f2-208c74d0fb13,Person_336,44,54770,HR,Mumbai,8,1.1,2022-12-07,0
dfe6cf11-0786-43c1-83e8-548b9df58748,Person_337,,149119,Marketing,Chennai,25,3.1,2020-01-15,1
4fe414b2-c158-41c6-b134-f2791dc57e8a,Person_338,37,121615,HR,Bangalore,13,5.6,2023-06-09,1
ec9d8cbb-e719-46a3-b79b-dbb9fb0ec607,Person_339,48,33973,Marketing,Chennai,19,7.3,2022-10-04,0
6906c3da-4a15-4099-a459-a892c42805c7,Person_340,23,38405,Sales,Delhi,7,1.1,2021-03-20,1
810fd77d-06a1-4d3f-80ad-400e996bb0df,Person_341,45,128733,Engineering,Bangalore,24,5.9,2021-01-06,0
afa51334-78b6-4468-95b8-5872421989f6,Person_342,22,125682,HR,Delhi,1,7.6,2020-07-11,0
2bc000d1-6f31-4417-82d0-d2bf0c8ee0c9,Person_343,42,120451,Support,Hyderabad,15,2.8,2020-04-16,0
76dc8999-3380-49a8-86a8-60ce86a5551d,Person_344,22,61188,HR,Bangalore,,,2023-11-15,1
598d700a-8a03-460d-abd8-3d559ace282c,Person_345,37,36980,Marketing,Chennai,20,5.8,2020-08-07,0
16489321-2a3e-43bb-9f78-ed7cf9428296,Person_346,44,82503,Engineering,Delhi,4,1.4,2023-12-18,1
081eede4-681d-4dd1-a45a-dbef25cb18c2,Person_347,58,70569,HR,Mumbai,19,6.0,2020-05-21,0
2d85c15a-2ee0-4604-9888-e5e142d0d75f,Person_348,51,,HR,Bangalore,19,8.0,2021-05-04,1
c60d0850-b9d3-4c99-96a9-e608a5809003,Person_349,46,114551,Support,Bangalore,10,3.9,2020-07-16,0
1688c5dd-dd34-4d7e-996c-ab7987d80fa6,Person_350,24,88618,Engineering,Hyderabad,12,5.7,2023-12-07,1
bdaeb17f-f4fe-4b05-add9-3edc30c624c3,Person_351,22,52359,Engineering,Delhi,1,7.7,2022-05-01,1
bfa70a7c-2c54-408b-8425-bd194d197b41,Person_352,55,34225,Engineering,Bangalore,3,3.1,2022-02-28,0
8d1874b6-2e9c-4085-a9ae-246ba7e4975c,Person_353,33,98156,Engineering,Hyderabad,14,4.8,2020-08-01,0
b6b0ca56-8ac5-4345-8d12-6a0b2fe16cf5,Person_354,32,103632,Marketing,Mumbai,10,4.7,2023-07-20,1
c86365d9-7fc6-4752-9a51-b2469e64ec66,Person_355,56,125362,Marketing,Mumbai,14,1.0,2020-03-11,1
f0b18708-b7c2-4c3c-a2c0-5a7edc5092bd,Person_356,41,,Sales,Mumbai,26,8.4,2023-02-07,0
b2014b4c-afb2-4616-84ae-b7b08392f540,Person_357,38,101304,Marketing,Mumbai,12,3.0,2020-06-07,1
01beeeb5-6788-4a22-9973-7e3adec9673f,Person_358,58,37499,Marketing,Chennai,18,8.0,2021-11-15,1
d9bb77a7-2c3d-40ed-b29b-0d8d028ec8ee,Person_359,29,54716,Support,Chennai,20,3.7,2020-03-25,1
eccd24c1-b13e-41fc-bc35-8296a029a463,Person_360,36,113294,HR,Delhi,18,3.0,2021-08-16,1
52ea5597-175e-45b2-af22-adef6cc90453,Person_361,25,59413,Support,Delhi,4,5.3,2021-02-09,1
18be6375-69e1-4b1d-953e-b59bf3998fb0,Person_362,55,34390,HR,Mumbai,18,7.0,2022-05-17,1
83087701-4f27-4d69-901b-7d3df43d84f7,Person_363,23,47184,Support,Delhi,14,,2021-04-23,0
24b0d7ab-3fe5-4653-a511-2c51bfd4b7cf,Person_364,27,32148,Support,Bangalore,26,4.1,2020-08-15,1
a3ecac94-f60f-498c-83bb-6230d70b5b18,Person_365,56,96620,Marketing,Hyderabad,23,7.3,2023-09-30,0
934fcca8-1af2-432b-8fc4-dedae0b2f289,Person_366,38,62226,Support,Mumbai,20,1.6,2023-09-14,1
61d7ac73-8d17-4506-bce7-3d0bf29d0d92,Person_367,28,,HR,Bangalore,16,1.9,2021-10-08,1
bf336fb4-715c-4887-aa5a-205233371c31,Person_368,54,98490,Engineering,Chennai,16,5.4,2020-11-17,0
f1418d2c-1bd5-42da-b364-20b8ba325c2a,Person_369,37,90700,Engineering,Mumbai,28,9.9,2023-02-10,1
d6d87f6b-47a1-4d08-9838-5070f87d03f5,Person_370,30,75096,Support,Bangalore,18,9.7,2023-05-24,1
d1a9a465-8f14-41b1-be44-fa485276f704,Person_371,59,129871,Sales,Mumbai,28,2.2,2020-10-24,0
17acf453-48b9-42f7-bcb1-cf0881f16456,Person_372,29,135037,Engineering,Mumbai,13,3.7,2023-07-28,1
904a66ed-37e4-4b36-9518-2e90c0ca63b6,Person_373,23,105213,Support,Hyderabad,19,7.2,2022-01-05,0
94dc8551-21f4-46af-bfbd-8e0d0cd6d297,Person_374,60,110140,HR,Delhi,5,1.3,2020-01-31,1
3cdad8fe-8b74-4382-8067-80f77e59a34c,Person_375,34,33668,HR,Hyderabad,10,9.0,2022-05-25,1
81486544-e230-4169-a76d-426a113d24b0,Person_376,42,148094,Support,Hyderabad,28,1.3,2020-08-11,1
14bccf2f-8a53-42ac-8884-9e00eeb4ba44,Person_377,37,76853,Engineering,Hyderabad,24,1.4,2021-08-19,1
cb012ad8-260a-4ace-933f-dbdde073bdc4,Person_378,51,63590,Engineering,Hyderabad,14,5.1,2024-01-19,0
ed829b98-7a65-4524-a44e-e8077c95cab2,Person_379,56,79206,Engineering,Bangalore,28,2.8,2022-07-20,0
dcb9fa30-8170-405f-a001-7057641d917d,Person_380,32,41193,HR,Mumbai,22,8.1,2022-11-13,0
6cb3180f-5845-44f0-8691-188e86428514,Person_381,43,111445,Sales,Bangalore,22,,2021-09-22,1
e4002d97-60d1-4d86-8b99-7a8104184df9,Person_382,33,42245,Engineering,Hyderabad,0,8.7,2023-01-18,0
f7ec8ccc-717e-4a22-b7d2-435a9eedcc39,Person_383,52,82917,Support,Chennai,17,6.7,2021-03-01,0
84b2c7c6-e85e-4e09-828d-0091705cd097,Person_384,31,112424,Support,Mumbai,2,,2022-05-03,0
151333e8-6bc7-46c0-aa3e-91d0da656bc4,Person_385,60,98685,HR,Hyderabad,1,3.7,2022-01-24,1
0ece8c8d-61df-4e42-ba35-d67f473a87d5,Person_386,26,42635,Marketing,Mumbai,16,2.9,2020-04-29,0
ae48df84-3db0-4e9a-88da-304b65f86e18,Person_387,27,115263,Marketing,Delhi,10,6.2,2023-06-30,1
fed13930-674f-4eab-bd26-fd7f8b511b9b,Person_388,53,48580,Sales,Mumbai,0,5.2,2020-08-29,0
40254a7e-d752-45b5-8611-052f09913803,Person_389,43,130649,Engineering,Bangalore,8,3.8,2022-11-03,1
7d644664-e548-478b-a720-c61fea66735c,Person_390,47,105739,Sales,Bangalore,10,5.3,2022-08-29,0
a10f95a6-bbb0-4147-9c6d-de63dc515c9e,Person_391,56,85616,HR,Chennai,9,7.1,2023-02-11,0
da228016-561a-40b8-a01e-12133d5748d4,Person_392,44,44569,Engineering,Mumbai,20,2.5,2023-05-25,1
b7a8fc63-3481-4f19-8dd7-43c82d07871d,Person_393,41,66222,Marketing,Delhi,28,5.1,2021-09-11,0
859e7e85-b22f-4fff-810d-e5e446074ea6,Person_394,24,144715,Support,Chennai,28,2.7,2022-09-17,1
7e0fd604-db95-491d-a991-ef2cfe64ba92,Person_395,55,42395,Engineering,Delhi,27,1.0,2020-03-31,0
3efab770-5479-4532-8f0a-7ad86ce64bc6,Person_396,41,,Sales,Mumbai,9,3.9,2022-06-22,0
12d59628-c4b6-4bb1-97ef-5af60c8cb929,Person_397,57,52076,Support,Mumbai,30,3.5,2021-05-16,0
89663cba-6ce9-4fc0-a39f-165e62b5d8aa,Person_398,50,28800,Engineering,Chennai,2,2.6,2023-05-05,1
968422b7-afb5-4340-abb2-4f6d33211f9b,Person_399,56,145951,HR,Hyderabad,26,7.3,2020-07-18,1
18541cfe-1a03-4597-8ee4-1b8ee8f4737e,Person_400,52,54333,Support,Mumbai,12,9.3,2021-11-07,1
691ca5a2-86bd-408e-8f7e-4de139e46665,Person_401,44,135856,Marketing,Hyderabad,16,8.4,2020-08-07,1
8f2a4375-c1d4-49c0-ac44-43b2ae49ac4a,Person_402,51,79190,Sales,Hyderabad,15,4.1,2023-11-22,1
bd01f671-10e5-4ef1-917b-0bc504707e00,Person_403,56,47686,Engineering,Hyderabad,3,5.2,2023-02-10,0
176733b0-3176-4f80-ac06-3a8df19d2a2e,Person_404,26,114850,HR,Mumbai,21,3.0,2020-10-11,0
d9a01abc-b287-41d8-ac4d-77d928139ea4,Person_405,40,100750,Sales,Mumbai,25,3.7,2022-06-09,1
e99e8819-268c-4050-91ad-f604c91565f3,Person_406,54,41718,Engineering,Mumbai,30,,2023-12-11,1
44c1bb29-5bea-4187-be6b-585ca799248e,Person_407,,102353,Marketing,Delhi,13,7.0,2022-08-30,0
4f3e0950-8a4a-4184-8005-24af9bb36541,Person_408,48,139391,Sales,Chennai,0,9.0,2023-09-09,1
97c7b9b6-68dd-4b42-9ee4-9f5436074bc0,Person_409,48,142123,Support,Delhi,14,6.0,2022-07-10,1
ee58339d-8084-47f1-a779-e2a6e3f2c569,Person_410,58,120802,Support,Mumbai,17,1.3,2020-03-18,1
322d6278-7b22-4621-9880-71fed6a77ea2,Person_411,27,120852,Marketing,Delhi,16,1.8,2022-08-25,0
d46083bc-bc5c-4345-9608-b1859f2399af,Person_412,25,95127,HR,Delhi,15,4.0,2021-12-23,1
5a19c887-e7c4-43fb-b220-098f4d9722e2,Person_413,41,98886,HR,Hyderabad,1,3.6,2023-07-02,0
02975f64-7a48-4f55-a67b-cbcb22defea5,Person_414,39,105713,Marketing,Chennai,19,6.3,2020-11-05,1
8ba592d2-b907-4027-a3e8-529d7df8522f,Person_415,37,129775,Engineering,Mumbai,30,9.4,2020-11-11,1
5ae71d9f-4625-4360-930d-ef03ff9937d6,Person_416,50,46926,Marketing,Chennai,24,1.5,2022-08-08,1
9ea2fa14-8d88-479f-95c7-d30fc918d99e,Person_417,56,114589,HR,Mumbai,27,3.6,2022-07-08,1
a58dde9c-0b4c-49ee-acde-c19c0ef6a8b9,Person_418,24,94637,HR,Hyderabad,27,3.4,2020-07-20,1
ad21d0c0-4a43-4e23-b8b5-157947417a82,Person_419,37,1002444,Support,Mumbai,5,1.1,2020-01-18,0
b2076f69-1b61-4e24-b2cc-63b197760c61,Person_420,44,62132,Engineering,Chennai,1,6.9,2021-03-20,0
82b570ed-c51d-4a36-9e63-94012c0c2e11,Person_421,30,125120,Support,Bangalore,22,3.7,2023-09-14,0
6587f52c-7e0b-43ee-869f-067d7351d5d5,Person_422,49,112500,Marketing,Mumbai,2,1.6,2022-03-06,1
b344b2b9-8019-41ab-bc53-0c98332296e7,Person_423,33,89450,Sales,Hyderabad,20,2.3,2022-06-02,0
09bbd689-8f2b-43d2-bfde-b03eb83344ff,Person_424,38,34557,Marketing,Delhi,,6.9,2020-01-02,0
1a3ca641-b500-4fcd-bb1b-24778e03fe03,Person_425,47,1405483,HR,Delhi,27,8.3,2020-05-23,0
34297a23-9987-4c76-a6f4-3a5e6b58c95b,Person_426,44,64692,Engineering,Mumbai,30,8.6,2021-08-16,0
e3f56e18-bc14-4547-8f61-d18548869dd0,Person_427,34,76131,Marketing,Delhi,20,2.7,2020-03-14,0
97fccd16-cb93-4f8c-a8fb-da1ce5036858,Person_428,46,95851,HR,Hyderabad,25,10.0,2020-03-16,1
a3e0fcd9-2644-4de4-bc0b-1c108be4fb13,Person_429,,130788,Support,Delhi,27,2.3,2023-04-01,0
e9b7dcec-395e-4c65-9edd-00d8a550ec00,Person_430,23,145326,Sales,Bangalore,,9.1,2020-07-18,1
d75f238a-c4ad-40ec-9909-9620a6f18120,Person_431,28,102984,Sales,Chennai,13,8.5,2023-10-21,1
5115b2d7-5705-4374-b8f1-17dd5c3f4544,Person_432,30,128953,Engineering,Hyderabad,2,2.3,2022-04-30,0
a3e50b8c-88ad-4414-be6c-7bbba3b3095a,Person_433,59,38102,Support,Delhi,0,1.7,2020-01-15,0
a7819ae5-65fe-4900-8b8d-e3141f79c71b,Person_434,40,130829,HR,Bangalore,20,5.1,2021-05-04,0
742ffad5-60fb-46e6-9ea1-b4aa675b0bb2,Person_435,53,36537,Marketing,Mumbai,17,2.1,2022-12-21,0
d9ddbcfd-786f-4f15-9d4c-d243063cf734,Person_436,54,125968,Sales,Mumbai,3,7.2,2022-08-29,1
38238e27-e9c3-4e1d-9049-3cf8db03b49e,Person_437,,62363,Marketing,Mumbai,28,1.4,2020-04-17,0
c45b1f2d-d5d4-4d7c-ab14-de154d5f069e,Person_438,26,119555,Support,Mumbai,23,3.9,2020-08-13,1
72e38aae-e25a-4e9d-9934-c8bda307a34d,Person_439,34,53922,Support,Delhi,13,9.4,2022-07-20,0
bf32bcbe-7f8b-4c66-962c-091b0cd45b7c,Person_440,44,51504,Engineering,Hyderabad,4,5.2,2022-05-06,0
c70e38a2-0ac1-4c99-a85c-dc262b85de1c,Person_441,32,108623,Sales,Hyderabad,27,4.7,2022-12-04,1
f50c975a-fd51-45f9-916f-b71e90d96b6f,Person_442,51,120684,Sales,Bangalore,18,9.3,2020-11-01,0
a2d6d022-2929-460a-8d0b-1d87e4109b96,Person_443,54,,HR,Chennai,7,7.8,2023-11-20,1
ae111b63-aa18-4ed5-bffd-eff0a5b3c113,Person_444,27,,Sales,Delhi,23,9.8,2022-08-07,0
73f86146-c8a2-4730-b530-426aab1b8bc0,Person_445,45,117261,Engineering,Delhi,10,3.7,2021-07-06,0
c4329ac4-fe24-433f-b67b-0b40e7b124ea,Person_446,25,144276,Engineering,Chennai,14,4.3,2020-12-24,0
a5cac250-8832-4335-9352-cd98a6afc074,Person_447,43,39884,Support,Bangalore,24,4.2,2021-07-01,1
86286108-625e-4c46-8312-35eaf8c94d1a,Person_448,53,133732,Support,Hyderabad,14,8.2,2023-11-20,0
7d196c87-d7c0-4e12-978f-9e0ee2672a7f,Person_449,47,62797,Engineering,Chennai,3,5.5,2021-02-22,0
879f7477-1e47-482f-9cb9-a2e26287425c,Person_450,30,80067,Engineering,Mumbai,0,3.1,2022-11-30,1
411d6f38-98e7-4a59-ad7d-6201067127f0,Person_451,42,112274,Support,Delhi,18,8.1,2020-12-17,1
3c7b1edc-5f4a-47eb-a889-f8e6ca6983ec,Person_452,25,62274,Sales,Hyderabad,22,2.6,2020-12-25,0
